"id","text","video_id","category"
"UgzARw-iuQG5RV_9K314AaABAg","Осилил только первые 10 мин. Ребята, ну хорош, завязывайте!","23","P"
"UgzKLFGGrCl1RG4A3qR4AaABAg","Какой потрясающий человек Наталия! Я уже свой крест джуна пронесла, но подписка, это же очень важная работа. Успешных проектов!","23","P"
"UgyV1g8J2Tka5ELde_14AaABAg","Могу сказать, что все в какой то мере все (на*бывают) продают. HR продает вакансию, кандидат продает себя подороже, а компании потом продают этого человека еще дороже, чем он себя продавал компании. Общался с ребятами из отдела продаж, так там в резюме продают джунов как мидлов/сеньоров и не волнуются. По сути послденее звено и является фактором выгораний и того, что ты не на своем месте","23","P"
"UgxtbaviOUPY6A6ZxcR4AaABAg","Божечки! Какой неожиданно приятный человек Наташа. Когда она начала говорить - у меня возникла ассоциация с Буддой. Спасибо большое за выпуск =)","23","P"
"UgzbWNqCEJF9syb-S0Z4AaABAg","Наташа однозначно ТОП! Но мне кажется вы стали забывать, что жизнь существует и вне твиттера(","23","P"
"Ugy-6I02BTZR1UnpHex4AaABAg","#ВладТенпропал","23","P"
"UgwebgWgjzibCHJVro94AaABAg","Всё, больше подкаст можно не смотреть, лучше выпусков всё равно не будет :)","23","P"
"UgxOvpRF8onTKo9xKkp4AaABAg","Крутой выпуск! С удовольствием послушал от начала до конца","23","P"
"UgzSBLld8IwtvrCx-_N4AaABAg","Наталия -- отличная рассказчица!","23","P"
"UgzgpGVmPKF49k08kTR4AaABAg","Когда сообщество в котором 80+% это ШИЗОИДНЫЙ ПСИХОТИП, тут любой спор заканчивается вспоминанием мамы, национальности, интеллекта и пятой точки.","23","P"
"Ugxt68D3FPVjIAMiAnl4AaABAg","Хз почему, вроде все выпуски плюс минус об одном, но этот какой-то такой ламповый и душевный получился) Смотрится на одном дыхании. Наталия молодец!","23","P"
"UgxftHkMAAER3Mw5QX94AaABAg","А я был на митапе в зуме, где пранкер изоброжал суицид, он стоял на подоконнике, сидел, потом типо сорвался но зацепился и пытался удержаться...все ему писали ПРЫГАЙ ))) он потом прыгнул. но там было окно на крышу высотой 50см )))......а еще был суицидник с перилами на мосту.....мне везеь на суицидников, порно не видел ни разу )))","23","P"
"Ugy92feORXlIgeeCM2V4AaABAg","Наталия просто супер!","23","P"
"UgyDnozEKWPNzpyMIx54AaABAg","спасибо, классный выпуск, было полезно и интересно услышать, особенно про ваш опыт на входе в IT) касаемо твитера, помимо прекрасных людей, он бурлит гиенами с комплексами, желающими безнаказанно (по лицу же в инете не прилетит, right?) поднять самооценку самоутвердившись за счет других, почувствовать хоть какую-то власть над судьбами других, потому и вой ежедневно ""ряряря, отменить!"" в моде клеймить за: все. гиенам стоит запомнить: сегодня отменяешь ты, завтра отменяют тебя. 🐺","23","P"
"Ugwlk84_yePigtnF6TJ4AaABAg","1:21:57 Мне кажется, общество которое кого-то там обсуждает и осуждает в Твиттере за глаза - это уже всё, последняя станция... Зачем вообще люди столько власти дают твиттеру? Помойка же, место куда люди пишут ""умные"" мысли сидя на унитазе, зачастую.","23","P"
"UgwGigxmjg8df3GvKs54AaABAg","Какой тёплый вышел выпуск! Прям обволакивающий!","23","P"
"Ugzfvjj0LDB_xr24ZZp4AaABAg","Не понимаю, почему они считают неправильным упрекать людей, которые в соцсети написали, что бы то ни было. Это соцсеть! Это не закрытый чатик или личка. Если ты туда написал, то ты просчитал все возможные последствия (если нет, то к тебе вопросики). В этом минус нынешнего снижения планки вхождения в медийное пространство (а она снизилась до невиданного уровня). Они не понимают, что все, что они выскажут публично, будет заявлением. Пусть учатся, мне лично поступок Наталии с тэгом работодателя показался весьма уместным","23","P"
"Ugw09-JsrAp3JZ6XqPN4AaABAg","Я как человек, который ходит по собесам, могу сказать, что спрашивают очень жестко. Я пишу на js, используя react плюс redux, знаю базово node js. Меня сравивают буквально все. Хотят чтобы я знал плюсом next js, express js, одновременно делал фронт и бэк, все это надо на ts, и конечно же меня гоняют по алгоритмам и по структурам данных. На одном собесе спрашивали ещё и тестирование. Мне тим лиды прямо говорят, что нам нужен готовый сотрудник, раскачиваться некогда, нужен результат сразу. И все это за 25к рублей, с нынешними ценами не очень))","23","P"
"UgziqP_wMXSemdP9gqV4AaABAg","нууу клааассноооо же","23","P"
"UgxLO6_bUThxJBr98EZ4AaABAg","Gpt3 заюзать чтоб генерил персонализированные cv","23","P"
"UgxNYILCkeYKftOYWJF4AaABAg","Наталия невероятный человек","23","P"
"UgxrBtCPldXhP5iVK7Z4AaABAg","Спасибо большое, ребята^^","23","P"
"Ugwfb4k5hxoXxV7jyTZ4AaABAg","Путь праведника труден, ибо препятствуют ему самолюбивые и тираны из злых людей. Блажен тот Пастырь, кто во имя благосердия ведёт слабых через долину тьмы IT. Ребята, Спасибо за выпуск.","23","P"
"UgyZNXHRAsOpuDJCqtF4AaABAg","Блин вы кто такие? Почему я вас раньше не видел??? Очень круто. Спасибо вам большое","23","P"
"Ugz4G5RgoZ40sIgkVup4AaABAg","Нужен ещё один подкаст с Натальей","23","P"
"UgwmS9zliviaFBZfj0N4AaABAg","Наталья - супер топ! Когда почувствую, что готов искать работу, обязательно обращусь к ней за консультацией по поводу резюме. Побольше бы таких людей в айти, да и в мире в целом. Если читаете это, большое спасибо Вам!) Ребятам отдельное спасибо, один из лучших и самых искренних, что ли, выпусков)","23","P"
"UgyzIsXf0EX5kswXGLB4AaABAg","С вами с ваших +- 300 подписчиков. Ни разу не подвели, мужики ! А этот выпуск - наверное именно то, что в душе так долго ждал. Спасибо !","23","P"
"UgxjqsQMsIBXNAQEAqh4AaABAg","спорный образ","23","P"
"Ugyp8ywztBO-GR4LYlJ4AaABAg","Фил,а рекрутеры понимают кого они создают?!))После такой боли)вырастут безжалостные мидлы и сеньоры))","23","P"
"UgwTyOJlw4Gd_K8pWIh4AaABAg","Хочу ещё подкаст с Натальей. Спасибо","23","P"
"UgyCksHRQLwHqmRxtvV4AaABAg","Классный выпуск. Наташе сил и терпения в ее нелегком деле.","23","P"
"Ugy2tueMxbwn2wfab8l4AaABAg","а почему в писании не написать кто в гостях вообще, чего основатель? смотрю и не понимаю что там отжали, у кого отжали, что там за комьюнити было.... никакой истории..","23","P"
"Ugy4iUMmXO8I08F4se54AaABAg","Гостья крутая, ну а Артём красавчик как всегда, мне так нравятся его кринжовые истории из Варгейминга)","23","P"
"Ugyb6aY0PiPzSSlcjHR4AaABAg","Ой, работал в крупной галере, джуном, проработал 3 недели, обращались как с говном)))","23","P"
"Ugw3Y2GxNgCw_wg2FR14AaABAg","Сделать выпуск с Василисой, а потом сразу с Натальей - это сильно. Вот уж от ""айти-подкаста"" не ожидал тру журналистики. Респект и, как обычно, лайк!","23","P"
"UgypwVf0D7sKOOWr8bB4AaABAg","Коко Шанель: ""Когда в жизни женщины что-то не так, ее образ кричит об этом"".","23","P"
"Ugz40jyOip-D3F7I6lF4AaABAg","У меня после просмотра таких выпусков, в голове очень сильно всё бурлит. Вроде смотришь на сон грядущий, хочешь даже заснуть попробовать под это, но не тут то было(к слову, под некоторые выпуски довольно таки хорошо получается). Но самое интересное, конечно же утром. Или уже ближе к вечеру. Когда за весь день всё отфильтровалось. Это как Самотерапия. Вот за такие выпуски я очень вам благодарен, прям спасение. Спасибо!","23","P"
"UgxJiaoQaaRKQRKDF1x4AaABAg","Без джунов индустрия сожрёт сама себя.","23","P"
"UgyVwizjmauZeqnRgNV4AaABAg","Спасибо! Очень крутое интервью)","23","P"
"UgwZ5dswVukowJ4s4J14AaABAg","А разве работать в компаниях, что платят налоги стране, которая в свою очередь разрушает другие страны - это не зашквар?","23","P"
"UgzfqaCYQS4H4QxoWwh4AaABAg","Классная помощь , новичкам сложно","23","P"
"Ugw_kPiLUH8Qceazt4J4AaABAg","Только ради Фила захотел в очередной раз установить твиттер. Снёс через час в безуспешных попытках восстановить профиль или зарегать новый. Ох уж эти санкции от которых Путину так плохо, так плохо..","23","P"
"UgzYiJ2G6WIKWqRn2K94AaABAg","Индустрия больше не рада джунам. Что теперь делать? C 37:10","23","P"
"Ugz264A5LA6l-oyDcUV4AaABAg","Ты можешь сделать 100 хороших дел, но стоит тебе хоть раз оступиться и большинство будет помнить только твой провал ☹️ Люди любят идеализировать популярных хороших людей, забывая что даже самые лучшие люди всего лишь люди и они тоже иногда ошибаются. Зато токсичным персонажам (типа Собчак или Киркорова) люди готовы прощать любой кринж, вновь и вновь вознося их на пьедестал.","23","P"
"UgwM88CjM0LQWF8VdBF4AaABAg","что на фоне за стиральная машинка крутится шумит?","23","P"
"UgzCWu0pEBfOnWl3Oj94AaABAg","43:26 Честно, вот так и буду поступать когда подрасту. Просто такое отношение к джунам ни на что другое и не сподвигает. Может конечно когда я буду крепким мидлом, я передумаю.","23","P"
"Ugxg100Xs2jd-316tIN4AaABAg","Какой красивый голос!","23","P"
"UgzsNy2_9kkWimrE6M54AaABAg","Ребят пожалуйста , если уж вы развиваете канал: 1. Не трогайте постоянно бороду. Не держитесь руками за волосы. Это супер напрягает. Как-то неэтично 2. Наденьте че нить приличное, подстригитесь, вымойтесь, напудритесь, чтобы кожа не блестела от студийного света и в кадре было приятно смотреть на вас. Если в студии жарко, поставьте там кондиционер я хз 3. Уберите со стола лишние вещи, спрячете провода. Кадр должен быть красивым. Посмотрите на иностранных блогеров хотя бы","23","P"
"Ugx53c1km9UBacI9Rn94AaABAg","Прекраснейший подкаст. Спасибо за приглашение Наталии.","23","P"
"UgxpobSJWdDJRrQ2If94AaABAg","Таймкоды бы подвезти","23","P"
"UgwT-LLS7-4MrBGsvlV4AaABAg","Очень интересно ваше мнение касательно project manager и вообще как относятся к данной профессии, или это не про ИТ))","23","P"
"Ugyckwr-EhHVkyul6Jp4AaABAg","Я backend Java разработчик с 3х летним опытом работы, но наверное у меня чересчур развит синдром самозванца после работы. На данный момент сталкиваюсь всё с теми же проблемами, что и джуны во фронтенде. IT - в целом не простая среда. Это круто, что создаются какие-то сообщества с нетоксичными идеями, очень жаль, что с твоим сообществом это произошло. Люди должны иметь право на ошибку не ценой всей жизни. Наталья, я надеюсь, что у тебя получится восстановить своё творение в лучшем виде! ❤","23","P"
"Ugx3vSJ_pVdqMv-4U5d4AaABAg","А если раздолбай, что делать?","23","P"
"Ugw8Og0rRLYf6kpvM9x4AaABAg","Спасибо за интервью. Наташа классная!","23","P"
"UgzrDr8f21S87Z5p8e14AaABAg","А что за чел с Ашана?","23","P"
"UgwnkOn_QlFTWV_DEuF4AaABAg","Бля, пацаны очень интересный контент получается. А вот чатик с вакансиями киньте ссылку плиз )","23","P"
"Ugz7hd9VI1godhh7_LV4AaABAg","Наташа супер! Интереснейший выпуск!","23","P"
"UgzXfV-0TIbGdI6rIst4AaABAg","КобелКовбои или Кобылка в бое?? 😂👍","23","P"
"Ugy-evI6eNMc3ib5dQt4AaABAg","хороший человек","23","P"
"UgzHsTXfDtGqJ17g1i94AaABAg","Насчет правильного применения cancel culture. В моем случае публичность и статья на хабре никак не помогла, см. История моей трудовой деятельности в ООО «Опен Продукт». Никаких новостей по делу, уже два года прошло. Хотя и в моем случае мой начальник искренне отыгрывал абсолютное зло, и удалось всю историю донести до широкой публики. В вашем же случае помогло только наличие над злодеем начальства, заботящегося о своей репутации","23","P"
"UgwQkds7DVtIfkaaz8J4AaABAg","Мне нравится подкаст, но он превращается в твитер, а твитер мне не нравится :(","23","P"
"UgxKItR8GgZ_69I6LTd4AaABAg","Наташа - ты лучшая! ❤️","23","P"
"UgxQlVjgLoMYJeWZCtN4AaABAg","Артём и Металлика ❤️","23","P"
"Ugy3V3drY-5C7twucvh4AaABAg","Недавно пересматривали пушки акимбо и я думал - кого это мне Редклиф напоминает. Теперь понятно.","23","P"
"UgxuJ8Hf0GX9Hy7-DNB4AaABAg","Да кто такой этот ваш на..й titter","23","P"
"Ugzbzcus8chl190PeLJ4AaABAg","что за чувак с ашаном блиааа","23","P"
"Ugw6R4m41FQKG9yzN854AaABAg","Обажаю Alabama Shakes","23","P"
"UgwTiMmqeOT-qAgH2rV4AaABAg","Достигнут предел ламповости. Лайка подписка","23","P"
"UgyJ_2xw6dgWDkPuYDl4AaABAg","Токсичное","23","P"
"UgzHduPu8_HhjAAznSh4AaABAg","Кайфанул от выпуска) Спасибо от джуна фронтера) А можно озвучить те 4 материала (курса) по которым можно было бы обучаться... очень было бы интересно посмотреть???","23","P"
"UgwZHvFy2ND9Sh8OD9d4AaABAg","Все охеренно, посмотрел с удовольствием. Спасибо что делаете такой контент и что зовете таких интересных людей. Только что было со звуком? У вас там машинка стиральная отжимала чтоли?","23","P"
"Ugwx83Oz33MX-R3drSp4AaABAg","""Индустрия больше не рада джунам"". А что? Когда-то была рада чтоли?","23","P"
"UgzQgCwiTgFwZW5757t4AaABAg","А что за курсы на английском по 10 баксов?","23","P"
"UgzGNoXEzoaV5GoaAG54AaABAg","Спасибо за выпуск! Очень неожиданная гостья, которая вызвала только тёплые воспоминания. Наташа, спасибо тебе за ту атмосферу, которую ты задавала. Благодаря тебе и твоей небольшой команде единомышленников у меня получилось не впасть в отчаяние и доучиться. Сейчас я работаю. Отправила меньше 20 откликов на вакансии и получила 2 собеса. По итогу первого меня взяли. Такой результат заслуга твоей конфы по резюме и сопроводительным! А тот чат, который получился в итоге сгнил. Да, он еще живой, но после начала войны там находиться просто невозможно. Думаю, что развал чата был меньшим злом. Тебе не пришлось разгребать то *овно что там начало всплывать в конце февраля. Твои люди, которые с тобой на одной волне, остались тебе благодарны. И когда будешь готова, найдешь таких ещё, учтя все прошлые ошибки и не в ущерб себе. Ты молодец! У тебя все получится!","23","P"
"UgwnFoxxp2tUDIiGOE14AaABAg","Про какие курсы она говорила? Я так и не понял))","23","P"
"UgwbgaDiVdjqZ8TqqWx4AaABAg","Мне понравилось 😀","23","P"
"UgxJobQHAH1TtPi2jmd4AaABAg","Хотелось бы увидеть выпуск с Кластером....","23","P"
"UgyGqsJUZ-vrQhYqP1B4AaABAg","Выпуск заебись!!!","23","P"
"UgwUZTQctAi4SvMxbHd4AaABAg","Ну вот это уже интересно","23","P"
"Ugz-YbY0x9UZ-V-P5pB4AaABAg","выпуск с таким тревожным названием даёт надежду, что всё же обучение не напрасно) спасибо!","23","P"
"UgwSZj6vPacs-lYNdyN4AaABAg","Не честный, но действенный варик - не писать что ты джун. Описать свой опыт с технологиями с которымм ты дома обучался, приврав полгода-год работы где-то, само собой ты уже должен уметь программировать и делать типовые задачи в той сфере, куда ты идешь (самообучение наше все). в Какую-нить галеру ты залетишь по тупейшему устному техсобесу с 1 - 3 раза. Там нахомячишь нужное кол-во опыта и все, ты в игре. Конечно, залететь джуном в продуктовую компанию это просто золото - но это безумно тяжело сегодня.","23","P"
"Ugz3FDwxHdJFI0tj4994AaABAg","Отличный выпуск. Даже шум дождя за окном нормальный, в смысле «о, прикольно во время разговора начался дождь (или конденсат из кондиционера) стучать по подоконнику, но слышно и ребят, и дождь, всё клёво и атмосферно»","23","P"
"UgyRnrO-SBs1694PTWN4AaABAg","Очарован идеей помогать людям вкатываться в IT, помогать новичкам, пробовал с несколькими друзьями и товарищами, что-то даже получалось. Можно ли принять участие в качестве добровольца в этой деятельности, в Вашем проекте? Сам сейчас Project manager со средним опытом программиста, начинал тоже довольно поздно, в 29 лет. Думаю, можно найти какие-то контакты, но, пользуясь тем, что Наталия читает комменты - куда лучше всего обратиться? Спасибо.","23","P"
"Ugyi4SX6Gir7nXohaN54AaABAg","Наташа лучшая! Уже который гость - в самое сердечко) Тёма и Фил, спасибо ❤️","23","P"
"UgzgSCx-uh8rSbACpFB4AaABAg","Кульминационным выпуском этого сезона я так понимаю будет камин-аут ведущих. Одно неприятно, что ж вы такие лицемерные-то.. или вы этих людей заметили и стали приглашать только когда решили, что нужно хоть усрись, но доказать всем какие вы настоящие европЭйцы?","23","P"
"Ugzl09XxSZToRfQ6jh54AaABAg","37:06 — начало видео","23","P"
"UgyRsgpoEqmLSZtuxzd4AaABAg","Я был на том самом первом созвоне. И именно меня кикнули, как любителя порно)))","23","P"
"UgyzW-PnPbigdB4UTbJ4AaABAg","Все же видимо все правильно было сказано в Их сторону, П. видимо тоже решил не ждать действия таких людей, а по их принципу, начать действовать, а потом осмыслить и просто извениться, отдельно перед кем следует.","23","P"
"Ugz2EfSBg-Y-tofmkMF4AaABAg","спасибо большое за это интервью! Очень вовремя. У меня был план выучиться на фронтенд, без паники искать стажировку или джуниорскую позицию. Хороший был план. Пол года я проучилась, а потом началось это сумасшествие. Я лишилась части дохода, который позволял мне спокойно не торопясь учиться, и теперь я разрываюсь: продолжать учебу или устраиваться верстальщиком. Не знаю, что делать.. Но Наталья немного успокоила своей историей, советами. Спасибо за это💙","23","P"
"Ugy-Nvh2-XBqtZ-Yq5V4AaABAg","Крутой,мотивирующий выпуск - спасибо тройне!)","23","P"
"UgzsqRD1SxiLyR1PdIF4AaABAg","Это мерзость, я отписываюсь. Вы реально в шоу фриков превращаетесь. Ну зачем эта хуйня всякая???????","23","P"
"UgzUpOUrrF51exKDS_p4AaABAg","Очень милый выпуск😊","23","P"
"UgwV6vcL-pen3hPMGhJ4AaABAg","Я первый смогу побороть массовое либерашное лицемерие и спрошу - зачем она так кринжово выглядит??? То транс то нечто это, зачем все эти провокации?","23","P"
"Ugz1e50s2fHrJIdBCPV4AaABAg","""Утес чудищ, здесь вы можете нанять чудищ""","23","P"
"UgxKT0qQxBc7mUoYmkV4AaABAg","Спасибо за интервью)","23","P"
"Ugz3HY_0Nl6bNQ2nzOp4AaABAg","Чё за цирк уродов в последнее время на канале?","23","P"
"UgxXg9auBLb8WsLhdgV4AaABAg","Всё понятно, всё интересно, а че за твит?)","23","P"
"Ugyuamps6M5h-Kv-57x4AaABAg","Если (1), ""популяризуют"" идею, то, (2) могут получать ""фидбек"" от третьих лиц. Я так думаю ( я подписан на ""почётный академик врал"", где ""не назло"", а ""не надо"").","23","P"
"Ugz2kZ3djNGzQQTdd4J4AaABAg","щас бы 13-минутную интеграцию сделать","23","P"
"UgwYvYQIFsxfxlnrkvZ4AaABAg","Что За Чел Из Ашана ???","23","P"
"UgxWSSlOxV2gYtmc_dt4AaABAg","невероятная Наташа 🤩","23","P"
"UgwJkKw3sEqFMvg3IZN4AaABAg","По поводу ситуации, когда Наталию выгнали из своего же сообщества: у психологов есть правило не работать бесплатно именно потому, что люди иначе не ценят. Ну не ценят люди то, во что не вложились сами, такая вот у нас психика. Жаль, что так случилось, обидно наверняка до жути.","23","P"
"UgxbDAa9CZTQ86wlzNt4AaABAg","Фронт бывает пиздец тоже сложный, ребят.","23","P"
"Ugwjmpa7yq9YzaxCmZd4AaABAg","Простите, что не по теме, но у Натальи невероятно завораживающий голос. Нужно больше подкастов!","23","P"
"UgxhpWGclORjeRYCd8d4AaABAg","Подождите, то-есть твит Василисы сделанный явно по рофлу очень сильно задевает чувства фронтов, а слив ее твита работодателю с одной понятной целью это типа норма? 41:24 Джунов не берут потому что они ни*я обычно не знают, из 30 в лучшем случае один может ответить на самые элементарные вопросы. В чем логика? Давайте представим ситуацию: Мне нужен человек который способен писать вещи на сосем базовом уровне на который даже мидла садить дорого, да и ему не интересно, и я не беру человека потому что? А - Мне в кайф проводить 30 собесов. Б - Я хочу чтобы этот код писали люди с оверскилом за оверпрай. В - Я сам в глубине души хочу писать этот код. Г - Кандидаты не дотягивают до совсем базового этого уровня. 57:20 300 часов до с нуля до джуна? Это чуть больше месяца по 8 часов в день.... Вот такие и приходят... Простите но чтобы выучиться на программиста с нуля нужно 1000-3000 часов проведенных за обучением. 1:31:00 Не пойму почему нельзя говорить человеку который кинул другого человека на деньги что он плохой человек?","23","P"
"Ugwe7QUr_FlwikQbjOt4AaABAg","Охренеть, какие говноеды, которые повылезали в твиттерном конфликте. Делать людям нечего, кроме как грязь разводить. Пора бы уже поменьше обращать внимание на подобных обитателей твиттера и прочих соц сетей.","23","P"
"UgxFWlwhmT4Z-9vV0U14AaABAg","Было бы круто если бы вы подняли тему какие сейчас есть крутые проекты, продукты, технологии именно с вашей точки зрения, не обзор, а именно тип как в детстве когда спорили с друзьями вот сайты пилить не оч, а искусственный интеллект круть","23","P"
"Ugx-DJmrW0bH9hxmr014AaABAg","Материалы в виде ссылок на книги, фильмы, статьи и все остальное, что обсуждается в выпуске, можно найти в нашем телеграм-канале https://t.me/myobrechenychannel","23","P"
"Ugwwgn7IM-TfVK_6xYt4AaABAg","1:36:30","23","P"
"UgzG0ir_EpY-Sk4ocXN4AaABAg","Дождик пошел","23","P"
"Ugx3prKBx7vk8RiX68B4AaABAg","А таймкоды выйдут погулять?","23","P"
"UgzwjGkuCQkoM_XsxCd4AaABAg","Так а что за курса то 4?)","23","P"
"Ugzhqn8f-SwFado5sel4AaABAg","У Наталии есть муж ? Кто знает","23","P"
"UgxWtAWzrn7x-XwfQlJ4AaABAg","Не знаю, что это за сообщество, но мне крайне непривычно слушать о том, что человек удивлён травле в интернетах.","23","P"
"UgxfFcbnSqr6bnIndSF4AaABAg","Cамая нихуя не понятная рубрика в этот раз от Райфайзена)))","23","P"
"Ugw0tTKVEf1wGyZPs3l4AaABAg","О боже я дождался, я с твита Наташи о том что она записалась в подкасте. А потом пошло всё Доктор Кот и Интервью Фила все выпуски подряд . Ребята, всё круто! спасибо!","23","P"
"UgxF0Iy0t4sSNUEFMpB4AaABAg","О каких курсах она говорит?)","23","P"
"UgxuSe6yUks7Kt92RJp4AaABAg","Наташа! Я с удовольствием посмотрел. Так держать!","23","P"
"Ugyybr1FQr_qM0vgs8N4AaABAg","Хорошая женщина Выпуск супер ! Хочу девушку Разработчицу","23","P"
"UgyFPYcy0a4SZ9Pxc3J4AaABAg","Ребята сделайте пожалуйста интервью с qa automation, а то одни разрабы да разрабы","23","P"
"UgwZSnG07J8C_N9MzjN4AaABAg","Какая она крутая и человечная!","23","P"
"UgwZBTpc-zTHVa9JopF4AaABAg","Мораль сей басни такова: Делая публичные заявления - будь готов к последствиям. И если подгорел пукан и хочешь нагадить кому-то, будь готов получить в ответ негатив. Своеобразное отражение заклинания.","23","P"
"UgzkvVkwWHBcGrSJGoJ4AaABAg","Суперская беседа! Тоже хочу в АйТи, посмотрел с удовольствием.","23","P"
"UgwzHAC79-HsYeOUrP94AaABAg","Фил уже лучше, перешел с ссанины на Spaten, но блин как можно пить пиво из чайной кружки от райфа? Закажи себе именной пивной бокал от райффайзен! и пей, как король разработки :D","23","P"
"Ugzwwu31zs9aDrJikHl4AaABAg","Спасибо Наталии и ребятам за такой тёплый, чистый и полезный выпуск. Всем добра!)","23","P"
"Ugzvx3_1kCboKNmigJ94AaABAg","ахахах, Я один не понимал поначалу, что херачит дождь, еще и на стоп поставил может это у меня что-то","23","P"
"UgyF7FpZhIxYHwkeDAJ4AaABAg","Наталья прекрасная женщина, мало людей которые будут помогать бесплатно. Спасибо ей за альтруизм.Уверена ее новый проект принесет ей заслуженную финансовую выгоду .Удачи ей в любых начинаниях ;)","23","P"
"UgxTRolMoIhqqDqSy354AaABAg","Кикаем всех Артёмов, Господь разберёт своих!","23","P"
"UgwBYBHTbHxeNv8Rpw14AaABAg","Это дождь шумит?","23","P"
"UgxhiB5-GhVcwS8sKIF4AaABAg","Знал, что когда-то будет эта гостья именно благодаря Твиттеру Фила)","23","P"
"UgzJ7Wt69e4advxPnFF4AaABAg","Вау. Красиво связаны интервьюшки.","23","P"
"UgyA988ZS0JaatePub94AaABAg","Редко пишу комментарии, но какая же Наташа классная!","23","P"
"Ugwaa_bhX_awmNJiLA54AaABAg","Очень крутой выпуск, но нелишней была бы ссылка на новое сообщество)","23","P"
"UgxlCUAP8d9qku1Jo2N4AaABAg","Спасибо, что отговариваете пользоваться твиттером","23","P"
"UgxRI6624E0o7oofWhJ4AaABAg","1:16:40 это пасхалка?","23","P"
"UgztB0126I5d-xzDEFt4AaABAg","«Котики всегда возвращаются домой»","23","P"
"Ugxhhm-LgV3OtCqgFlZ4AaABAg","теперь-то у меня сложился пазл че там за движ был в декабре","23","P"
"UgyApZ1VUIRZUtifN1d4AaABAg","Отличный выпуск","23","P"
"Ugy13d6TqV8fthGNDH54AaABAg","нормально у вас дождик слышно)","23","P"
"Ugw6AoVr0sSBEaS67st4AaABAg","Twitter people be like","23","P"
"Ugwlb81nhimWMRrl2fB4AaABAg","Ах-ха-ха, я тот самый жизнерадостный 40 летний фронтендер )))","23","P"
"Ugy9NKfZb_pcrycNxZp4AaABAg","Чат который *скамуниздили*. Создавался чтобы просто вернуть старое и все","23","P"
"UgyQEtVXbVmeE6PkyKl4AaABAg","При всём уважении к Наташе, слова о том, что чат ""украли"" звучат смешно. Насколько помню, Наташа передала админство другому человеку, который в очень скором времени решил просто удалить чат. Заинтересованные ребята самоорганизовались и создали новый чат. При этом, например, ссылки на полезные ресурсы, которые приносили участники прошлого сообщества, были потеряны - они остались у Наташи. Не стоит забывать, что это всё-таки был чат, сообщество, а не личный канал.","23","P"
"UgxW7Xj7BtPsB3QuU_V4AaABAg","Ничего не поняла, почему она извиняется.","23","P"
"UgxIWKs2znSTDgrk96l4AaABAg","как же я ждала этот выпуск:) 1.5 часа отличного времяпрепровождения","23","P"
"UgwkUwGjgNOH6ycWyZV4AaABAg","Спасибо)","23","P"
"UgyQaEl8TrlbmBCuIpV4AaABAg","как интересно живут люди, чего только не узнаешь.. прям клановые войны - тут поругались, там отжали, тут отжали, там послали..... жуть.","23","P"
"Ugy8y0LvxsXoR69YLeF4AaABAg","Это не та, которая за глупую шутку девушки накатала на нее донос работодателю(сбербанку вроде)?","23","P"
"UgwcjFlqH3nqMtS4j2F4AaABAg","Наташа! лайк не глядя!","23","P"
"UgytOQsJvD1qvQqenEp4AaABAg","Столько понтов, а таймкоды до сих пор сделать не могут.","23","P"
"UgyBzMqOYe5bvA6YWGN4AaABAg","Спасибо за чат! Очень помог в начале пути","23","P"
"UgzLIdNkDv7b5YIn0LJ4AaABAg","Отличные бородищи!","23","P"
"UgzLonr5ew963ot0Tjh4AaABAg","Можно тайм коды? Спасибо","23","P"
"UgzzotvCFt13SuFJshV4AaABAg","Какой то у вас твиттерный пузырь, Мир гораздо шире.","23","P"
"UgywD4dCpEo-6BK6Und4AaABAg","думаю, всем интересно , что за магические 4 курса с торрентов , о которых говорит Наталия ?)","23","P"
"UgxdkkQsLwAdPNwCM594AaABAg","За гостя лайк сразу перед просмотром","23","P"
"Ugy6XvIum2s_H3vsMVF4AaABAg","Просто по названию - АГООНЬ! Как раз джун (причем с реальным опытом реальной компании), две недели ищу работу (спойлер - всё плохо), наконец-то пошли реальные данные а не то что льют сейчас школы айтишников, типа да, да, берут конечно, есть вакансии, но будет тяжеловато и учиться вам теперь не год, а два, но всё есть, конечно найдете работу. Хотите реальные данные - число откликов за сутки на позицию ""java junior"" от 150 до 1600 штук. И это тупо за сутки. То есть вакансий за месяц - около 250, а откликов на каждую - около 200-1500. Круто? Но это правда, а не подставные данные компаний выпускающих студентов айти.","23","P"
"UgwhYvCC8NeyYDh2tw94AaABAg","""Работать в Биг техе - зашквар"" (C) Филл, а тегать работодателя по рофлу не зашквар. Не путайте","23","P"
"UgzsIZF6l8lGiztrel14AaABAg","Можно ссылку на курс?)","23","P"
"Ugy_w7o_DqrCZUJlHth4AaABAg","Наконец-то!","23","P"
"Ugyj-rZVzTu9-lmwgfh4AaABAg","Ну тут с ходу лайк","23","P"
"Ugx1gnjeg4342gktVfN4AaABAg","Сразу лайк неглядя!","23","P"
"UgyJvgXeRVHxn9NTln94AaABAg","то есть какая то валисиса обзывает фронтов непограмистами, а виноватой остается гостья? что ?","23","P"
"UgxcvepT_7HB7qI85ht4AaABAg","Наташа мне безумно сильно помогла, когда я учился в школе. очень ей восхищаюсь и почти на 100% уверен, что работаю в том числе благодаря её заботе о джунах и мне в том числе. спасибо, друзья!","23","P"
